date,home_team,away_team,home_team_continent,away_team_continent,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score,home_sum,away_sum,year,home_win,home_draw,home_lose
2018.11.15,Belgium,Iceland,Europe,Europe,1,36,1733,1458,2,0,UEFA Nations League,Brussels,Belgium,FALSE,No,Win,90,69,80,87,82,72.8,72.7,76.8,339,291.3,2018,TRUE,FALSE,FALSE
2018.11.15,Croatia,Spain,Europe,Europe,4,9,1635,1594,3,2,UEFA Nations League,Zagreb,Croatia,FALSE,No,Win,80,83,78,82,86,83,81,85,326,332,2018,TRUE,FALSE,FALSE
2018.11.15,Austria,Bosnia and Herzegovina,Europe,Europe,24,32,1502,1476,0,0,UEFA Nations League,Vienna,Austria,FALSE,No,Draw,75,79,76,79.3,80.8,76.2,78.7,80.5,311.1,314.4,2018,FALSE,TRUE,FALSE
2018.11.15,Hungary,Estonia,Europe,Europe,55,98,1400,1237,2,0,UEFA Nations League,Budapest,Hungary,FALSE,No,Win,79,62,71.5,75.7,70.8,69,,63,297,194,2018,TRUE,FALSE,FALSE
2018.11.15,Greece,Finland,Europe,Europe,42,56,1432,1392,1,0,UEFA Nations League,Athens,Greece,FALSE,No,Win,79,84,81,73.3,76,72.2,71.3,73.8,309.3,301.3,2018,TRUE,FALSE,FALSE
2018.11.15,Andorra,Georgia,Europe,Europe,133,92,1109,1265,1,1,UEFA Nations League,Andorra la Vella,Andorra,FALSE,No,Draw,,71,,,,73.2,70,72.2,,286.4,2018,FALSE,TRUE,FALSE
2018.11.15,Kazakhstan,Latvia,Europe,Europe,117,132,1166,1111,1,1,UEFA Nations League,Astana,Kazakhstan,FALSE,No,Draw,,69,,,,,,,,69,2018,FALSE,TRUE,FALSE
2018.11.15,Luxembourg,Belarus,Europe,Europe,84,78,1287,1307,0,2,UEFA Nations League,Luxembourg City,Luxembourg,FALSE,No,Lose,,67,68.2,,,,,,68.2,67,2018,FALSE,FALSE,TRUE
2018.11.15,San Marino,Moldova,Europe,Europe,209,171,862,969,0,1,UEFA Nations League,Serravalle,San Marino,FALSE,No,Lose,,65,,,,,,,,65,2018,FALSE,FALSE,TRUE
2018.11.15,England,USA,Europe,North America,5,23,1619,1506,3,0,Friendly,London,England,FALSE,No,Win,82,77,82,89,85,75,78,77,338,307,2018,TRUE,FALSE,FALSE
2018.11.15,Germany,Russia,Europe,Europe,14,41,1555,1433,3,0,Friendly,Leipzig,Germany,FALSE,No,Win,90,80,83,87,85,78.5,76,79.5,345,314,2018,TRUE,FALSE,FALSE
2018.11.15,IR Iran,Trinidad and Tobago,Asia,South America,30,93,1478,1263,1,0,Friendly,Tehran,IR Iran,FALSE,No,Win,72,58,71,78,73,,,71,294,129,2018,TRUE,FALSE,FALSE
2018.11.15,Israel,Guatemala,Europe,North America,91,147,1267,1064,7,0,Friendly,Netanya,Israel,FALSE,No,Win,65,69,,71.7,75.8,,,,212.5,69,2018,TRUE,FALSE,FALSE
2018.11.15,Peru,Ecuador,South America,South America,20,61,1530,1371,0,2,Friendly,Lima,Peru,FALSE,No,Lose,73,70,73.2,76.3,75.5,74,76,70,298,290,2018,FALSE,FALSE,TRUE
2018.11.15,Poland,Czech Republic,Europe,Europe,21,48,1523,1420,0,1,Friendly,Gda_sk,Poland,FALSE,No,Lose,86,82,73,91,75,77,75.7,76.5,325,311.2,2018,FALSE,FALSE,TRUE
2018.11.15,Republic of Ireland,Northern Ireland,Europe,Europe,33,34,1473,1472,0,0,Friendly,Dublin,Republic of Ireland,FALSE,No,Draw,75,70,77.2,72.3,75.8,73.2,70.7,73.2,300.3,287.1,2018,FALSE,TRUE,FALSE
2018.11.15,Uzbekistan,Lebanon,Asia,Asia,94,82,1254,1300,0,0,Friendly,Robina,Australia,TRUE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.11.16,Netherlands,France,Europe,Europe,15,2,1550,1732,2,0,UEFA Nations League,Rotterdam,Netherlands,FALSE,No,Win,79,87,82,83,83,83,88,80,327,338,2018,TRUE,FALSE,FALSE
2018.11.16,Slovakia,Ukraine,Europe,Europe,28,27,1483,1490,4,1,UEFA Nations League,Trnava,Slovakia,FALSE,No,Win,77,78,78.5,65.3,79.8,77,75.3,80.2,300.6,310.5,2018,TRUE,FALSE,FALSE
2018.11.16,Wales,Denmark,Europe,Europe,18,10,1538,1584,1,2,UEFA Nations League,Cardiff,Wales,FALSE,No,Lose,74,83,74,77,72,78,76,82,297,319,2018,FALSE,FALSE,TRUE
2018.11.16,Slovenia,Norway,Europe,Europe,62,48,1367,1420,1,1,UEFA Nations League,Ljubljana,Slovenia,FALSE,No,Draw,90,82,74.2,76.3,79.2,74.5,75.7,76.5,319.7,308.7,2018,FALSE,TRUE,FALSE
2018.11.16,Cyprus,Bulgaria,Europe,Europe,86,45,1279,1428,1,1,UEFA Nations League,Nicosia,Cyprus,FALSE,No,Draw,,74,67.8,,,68.2,70.3,73,67.8,285.5,2018,FALSE,TRUE,FALSE
2018.11.16,Gibraltar,Armenia,Europe,Europe,190,101,911,1222,2,6,UEFA Nations League,Gibraltar,Gibraltar,FALSE,No,Lose,,,,,,,68,72,,140,2018,FALSE,FALSE,TRUE
2018.11.16,Liechtenstein,North Macedonia,Europe,Europe,182,68,936,1338,0,2,UEFA Nations League,Vaduz,Liechtenstein,FALSE,No,Lose,,71,,,,,74.3,73.2,,218.5,2018,FALSE,FALSE,TRUE
2018.11.16,Argentina,Mexico,South America,North America,12,16,1573,1549,2,0,Friendly,Córdoba,Argentina,FALSE,No,Win,84,79,82,87,80,73,80,78,333,310,2018,TRUE,FALSE,FALSE
2018.11.16,Brazil,Uruguay,South America,South America,3,6,1669,1617,1,0,Friendly,London,England,TRUE,No,Win,89,79,84,86,84,80,83,80,343,322,2018,TRUE,FALSE,FALSE
2018.11.16,Chile,Costa Rica,South America,North America,13,37,1568,1452,2,3,Friendly,Rancagua,Chile,FALSE,No,Lose,79,88,74.5,80,81.5,70,72,74,315,304,2018,FALSE,FALSE,TRUE
2018.11.16,Honduras,Panama,North America,North America,62,70,1367,1335,1,0,Friendly,Tegucigalpa,Honduras,FALSE,No,Win,61,,69.2,71.3,72.5,69.8,67.3,69.5,274,206.6,2018,TRUE,FALSE,FALSE
2018.11.16,Japan,Venezuela,Asia,South America,50,29,1409,1479,1,1,Kirin Challenge Cup,_ita,Japan,FALSE,No,Draw,72,73,76,74,75,74.2,77.3,75.2,297,299.7,2018,FALSE,TRUE,FALSE
2018.11.16,Oman,Syria,Asia,Asia,84,74,1287,1320,1,1,Friendly,Muscat,Oman,FALSE,No,Draw,72,,,,,,,69.2,72,69.2,2018,FALSE,TRUE,FALSE
2018.11.16,Palestine,Pakistan,Asia,Asia,99,199,1233,890,2,1,Friendly,Al-Ram,Palestine,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.16,Saudi Arabia,Yemen,Asia,Asia,72,131,1334,1112,1,0,Friendly,Dammam,Saudi Arabia,FALSE,No,Win,69,,70,71,68,,,,278,,2018,TRUE,FALSE,FALSE
2018.11.16,United Arab Emirates,Bolivia,Asia,South America,81,59,1305,1376,0,0,Friendly,Dubai,United Arab Emirates,FALSE,No,Draw,,69,,,,68,67.3,69.2,,273.5,2018,FALSE,TRUE,FALSE
2018.11.16,Laos,Myanmar,Asia,Asia,181,141,937,1080,1,3,AFF Championship,Vientiane,Laos,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.11.16,Vietnam,Malaysia,Asia,Asia,102,169,1220,974,2,0,AFF Championship,Hanoi,Vietnam,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.16,Morocco,Cameroon,Africa,Africa,47,51,1422,1408,2,0,African Cup of Nations qualification,Casablanca,Morocco,FALSE,No,Win,84,82,81,80,74,73,76,69,319,300,2018,TRUE,FALSE,FALSE
2018.11.16,South Sudan,Burundi,Africa,Africa,159,142,1005,1074,2,5,African Cup of Nations qualification,Juba,South Sudan,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.11.16,Egypt,Tunisia,Africa,Africa,58,22,1378,1515,3,2,African Cup of Nations qualification,Alexandria,Egypt,FALSE,No,Win,73,66,72,72.3,79.2,70,71,73,296.5,280,2018,TRUE,FALSE,FALSE
2018.11.16,Chinese Taipei,Korea DPR,Asia,Asia,124,110,1139,1191,0,2,EAFF Championship,Taipei,Chinese Taipei,FALSE,No,Lose,,,,,,,68,,,68,2018,FALSE,FALSE,TRUE
2018.11.16,Mongolia,Hong Kong,Asia,Asia,186,144,923,1071,1,5,EAFF Championship,Taipei,Chinese Taipei,TRUE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.11.16,Bermuda,El Salvador,North America,North America,180,70,940,1335,1,0,CONCACAF Nations League qualification,Hamilton,Bermuda,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.16,Aruba,Montserrat,North America,North America,185,202,924,879,0,2,CONCACAF Nations League qualification,Willemstad,Netherlands Antilles,TRUE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.11.16,Belize,Puerto Rico,North America,North America,164,175,995,955,1,0,CONCACAF Nations League qualification,Belmopan,Belize,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.17,Italy,Portugal,Europe,Europe,19,7,1533,1616,0,0,UEFA Nations League,Milan,Italy,FALSE,No,Draw,88,79,85.2,86,83.8,84,85,86,343,334,2018,FALSE,TRUE,FALSE
2018.11.17,Turkey,Sweden,Europe,Europe,38,17,1449,1548,0,1,UEFA Nations League,Konya,Turkey,FALSE,No,Lose,78,75,77.5,79.7,78.8,78,80.7,78,314,311.7,2018,FALSE,FALSE,TRUE
2018.11.17,Albania,Scotland,Europe,Europe,60,40,1372,1435,0,4,UEFA Nations League,Shkodër,Albania,FALSE,No,Lose,80,74,72.8,67.7,71.8,76.5,73.3,77.2,292.3,301,2018,FALSE,FALSE,TRUE
2018.11.17,Serbia,Montenegro,Europe,Europe,35,39,1471,1440,2,1,UEFA Nations League,Belgrade,Serbia,FALSE,No,Win,73,69,72,81,80,73.8,73,73.2,306,289,2018,TRUE,FALSE,FALSE
2018.11.17,Romania,Lithuania,Europe,Europe,26,129,1491,1117,3,0,UEFA Nations League,Ploie?ti,Romania,FALSE,No,Win,78,63,75.8,74.3,74.5,,,60.2,302.6,123.2,2018,TRUE,FALSE,FALSE
2018.11.17,Malta,Kosovo,Europe,Europe,183,137,927,1099,0,5,UEFA Nations League,Attard,Malta,FALSE,No,Lose,,72,,,,67,73.3,71.8,,284.1,2018,FALSE,FALSE,TRUE
2018.11.17,Azerbaijan,Faroe Islands,Europe,Europe,107,95,1207,1251,2,0,UEFA Nations League,Baku,Azerbaijan,FALSE,No,Win,,,,,,,,58.8,,58.8,2018,TRUE,FALSE,FALSE
2018.11.17,Australia,Korea Republic,Oceania,Asia,42,53,1432,1401,1,1,Friendly,Brisbane,Australia,FALSE,No,Draw,78,70,69,70,73,73,81,74,290,298,2018,FALSE,TRUE,FALSE
2018.11.17,Jordan,India,Asia,Asia,112,97,1189,1245,2,1,Friendly,Amman,Jordan,FALSE,No,Win,,63,,,,62,63.7,60,,248.7,2018,TRUE,FALSE,FALSE
2018.11.17,Vanuatu,New Caledonia,Oceania,Oceania,162,155,1000,1032,2,2,Friendly,Port Vila,Vanuatu,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.11.17,Thailand,Indonesia,Asia,Asia,121,160,1154,1004,4,2,AFF Championship,Bangkok,Thailand,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.17,Timor-Leste,Philippines,Asia,Asia,191,116,910,1171,2,3,AFF Championship,Kuala Lumpur,Malaysia,TRUE,No,Lose,,72,,,,,,,,72,2018,FALSE,FALSE,TRUE
2018.11.17,Equatorial Guinea,Senegal,Africa,Africa,146,25,1067,1501,0,1,African Cup of Nations qualification,Bata,Equatorial Guinea,FALSE,No,Lose,68,86,,,,78,82,76,68,322,2018,FALSE,FALSE,TRUE
2018.11.17,Gambia,Benin,Africa,Africa,173,87,967,1277,3,1,African Cup of Nations qualification,Bakau,Gambia,FALSE,No,Win,61,67,69.8,69,,69,70,,199.8,206,2018,TRUE,FALSE,FALSE
2018.11.17,Seychelles,Libya,Africa,Africa,188,105,917,1210,1,8,African Cup of Nations qualification,Victoria,Seychelles,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.11.17,Namibia,Guinea-Bissau,Africa,Africa,109,119,1192,1157,0,0,African Cup of Nations qualification,Windhoek,Namibia,FALSE,No,Draw,65,,,,,,71.3,70,65,141.3,2018,FALSE,TRUE,FALSE
2018.11.17,Uganda,Cabo Verde,Africa,Africa,79,68,1306,1338,1,0,African Cup of Nations qualification,Kira,Uganda,FALSE,No,Win,,,,,61,71.5,77,74.8,61,223.3,2018,TRUE,FALSE,FALSE
2018.11.17,Cuba,Dominican Republic,North America,North America,177,152,954,1045,1,0,CONCACAF Nations League qualification,Havana,Cuba,FALSE,No,Win,60,,,,,,,,60,,2018,TRUE,FALSE,FALSE
2018.11.17,Jamaica,Suriname,North America,South America,53,153,1401,1040,2,1,CONCACAF Nations League qualification,Kingston,Jamaica,FALSE,No,Win,75,,73.5,68,71.5,,,,288,,2018,TRUE,FALSE,FALSE
2018.11.17,Cayman Islands,St. Lucia,North America,North America,203,168,873,977,0,0,CONCACAF Nations League qualification,George Town,Cayman Islands,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.11.17,Nicaragua,Haiti,North America,North America,127,103,1125,1216,0,2,CONCACAF Nations League qualification,Managua,Nicaragua,FALSE,No,Lose,,,,,,,64,62.8,,126.8,2018,FALSE,FALSE,TRUE
2018.11.18,Switzerland,Belgium,Europe,Europe,8,1,1598,1733,5,2,UEFA Nations League,Lucerne,Switzerland,FALSE,No,Win,85,90,76,77,77,80,87,82,315,339,2018,TRUE,FALSE,FALSE
2018.11.18,England,Croatia,Europe,Europe,5,4,1619,1635,2,1,UEFA Nations League,London,England,FALSE,No,Win,82,80,82,89,85,78,82,86,338,326,2018,TRUE,FALSE,FALSE
2018.11.18,Northern Ireland,Austria,Europe,Europe,34,24,1472,1502,1,2,UEFA Nations League,Belfast,Northern Ireland,FALSE,No,Lose,70,75,73.2,70.7,73.2,76,79.3,80.8,287.1,311.1,2018,FALSE,FALSE,TRUE
2018.11.18,Greece,Estonia,Europe,Europe,42,98,1432,1237,0,1,UEFA Nations League,Athens,Greece,FALSE,No,Lose,79,62,81,73.3,76,69,,63,309.3,194,2018,FALSE,FALSE,TRUE
2018.11.18,Hungary,Finland,Europe,Europe,55,56,1400,1392,2,0,UEFA Nations League,Budapest,Hungary,FALSE,No,Win,79,84,71.5,75.7,70.8,72.2,71.3,73.8,297,301.3,2018,TRUE,FALSE,FALSE
2018.11.18,San Marino,Belarus,Europe,Europe,209,78,862,1307,0,2,UEFA Nations League,Serravalle,San Marino,FALSE,No,Lose,,67,,,,,,,,67,2018,FALSE,FALSE,TRUE
2018.11.18,Moldova,Luxembourg,Europe,Europe,171,84,969,1287,1,1,UEFA Nations League,Chi?in_u,Moldova,FALSE,No,Draw,65,,,,,68.2,,,65,68.2,2018,FALSE,TRUE,FALSE
2018.11.18,Spain,Bosnia and Herzegovina,Europe,Europe,9,32,1594,1476,1,0,Friendly,Las Palmas,Spain,FALSE,No,Win,83,79,83,81,85,76.2,78.7,80.5,332,314.4,2018,TRUE,FALSE,FALSE
2018.11.18,Ethiopia,Ghana,Africa,Africa,150,52,1054,1407,0,2,African Cup of Nations qualification,Addis Ababa,Ethiopia,FALSE,No,Lose,,65,,,,75,81,77,,298,2018,FALSE,FALSE,TRUE
2018.11.18,Congo,Congo DR,Africa,Africa,87,46,1277,1423,1,1,African Cup of Nations qualification,Brazzaville,Congo,FALSE,No,Draw,65,67,67,67.3,71,75.2,77.7,74,270.3,293.9,2018,FALSE,TRUE,FALSE
2018.11.18,Guinea,Côte d'Ivoire,Africa,Africa,65,64,1354,1356,1,1,African Cup of Nations qualification,Conakry,Guinea,FALSE,No,Draw,,69,65.5,73,77.2,78.2,78.7,79.5,215.7,305.4,2018,FALSE,TRUE,FALSE
2018.11.18,Angola,Burkina Faso,Africa,Africa,130,57,1113,1390,2,1,African Cup of Nations qualification,Luanda,Angola,FALSE,No,Win,,66,71.8,62.7,71.5,69,73,70.5,206,278.5,2018,TRUE,FALSE,FALSE
2018.11.18,Turks and Caicos Islands,St. Vincent and the Grenadines,North America,North America,211,175,855,955,3,2,CONCACAF Nations League qualification,Providenciales,Turks and Caicos Islands,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.18,Bahamas,Anguilla,North America,North America,210,208,858,864,1,1,CONCACAF Nations League qualification,Nassau,Bahamas,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.11.18,Barbados,US Virgin Islands,North America,North America,162,200,1000,887,3,0,CONCACAF Nations League qualification,Bridgetown,Barbados,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.18,St. Kitts and Nevis,Canada,North America,North America,133,76,1109,1310,0,1,CONCACAF Nations League qualification,Basseterre,St. Kitts and Nevis,FALSE,No,Lose,,77,,,,70,77,77,,301,2018,FALSE,FALSE,TRUE
2018.11.19,Germany,Netherlands,Europe,Europe,14,15,1555,1550,2,2,UEFA Nations League,Gelsenkirchen,Germany,FALSE,No,Draw,90,79,83,87,85,82,83,83,345,327,2018,FALSE,TRUE,FALSE
2018.11.19,Czech Republic,Slovakia,Europe,Europe,48,28,1420,1483,1,0,UEFA Nations League,Prague,Czech Republic,FALSE,No,Win,82,77,77,75.7,76.5,78.5,65.3,79.8,311.2,300.6,2018,TRUE,FALSE,FALSE
2018.11.19,Denmark,Republic of Ireland,Europe,Europe,10,33,1584,1473,0,0,UEFA Nations League,Aarhus,Denmark,FALSE,No,Draw,83,75,78,76,82,77.2,72.3,75.8,319,300.3,2018,FALSE,TRUE,FALSE
2018.11.19,Bulgaria,Slovenia,Europe,Europe,45,62,1428,1367,1,1,UEFA Nations League,Sofia,Bulgaria,FALSE,No,Draw,74,90,68.2,70.3,73,74.2,76.3,79.2,285.5,319.7,2018,FALSE,TRUE,FALSE
2018.11.19,Cyprus,Norway,Europe,Europe,86,48,1279,1420,0,2,UEFA Nations League,Nicosia,Cyprus,FALSE,No,Lose,,82,67.8,,,74.5,75.7,76.5,67.8,308.7,2018,FALSE,FALSE,TRUE
2018.11.19,Andorra,Latvia,Europe,Europe,133,132,1109,1111,0,0,UEFA Nations League,Andorra la Vella,Andorra,FALSE,No,Draw,,69,,,,,,,,69,2018,FALSE,TRUE,FALSE
2018.11.19,Georgia,Kazakhstan,Europe,Europe,92,117,1265,1166,2,1,UEFA Nations League,Tbilisi,Georgia,FALSE,No,Win,71,,73.2,70,72.2,,,,286.4,,2018,TRUE,FALSE,FALSE
2018.11.19,North Macedonia,Gibraltar,Europe,Europe,68,190,1338,911,4,0,UEFA Nations League,Skopje,North Macedonia,FALSE,No,Win,71,,,74.3,73.2,,,,218.5,,2018,TRUE,FALSE,FALSE
2018.11.19,Liechtenstein,Armenia,Europe,Europe,182,101,936,1222,2,2,UEFA Nations League,Vaduz,Liechtenstein,FALSE,No,Draw,,,,,,,68,72,,140,2018,FALSE,TRUE,FALSE
2018.11.19,Iceland,Qatar,Europe,Asia,36,96,1458,1248,2,2,Friendly,Eupen,Belgium,TRUE,No,Draw,69,68,72.8,72.7,76.8,68,74,72,291.3,282,2018,FALSE,TRUE,FALSE
2018.11.19,Oman,Bahrain,Asia,Asia,84,113,1287,1182,2,1,Friendly,Muscat,Oman,FALSE,No,Win,72,,,,,,,,72,,2018,TRUE,FALSE,FALSE
2018.11.20,Portugal,Poland,Europe,Europe,7,21,1616,1523,1,1,UEFA Nations League,Guimarães,Portugal,FALSE,No,Draw,79,86,84,85,86,73,91,75,334,325,2018,FALSE,TRUE,FALSE
2018.11.20,Sweden,Russia,Europe,Europe,17,41,1548,1433,2,0,UEFA Nations League,Stockholm,Sweden,FALSE,No,Win,75,80,78,80.7,78,78.5,76,79.5,311.7,314,2018,TRUE,FALSE,FALSE
2018.11.20,Scotland,Israel,Europe,Europe,40,91,1435,1267,3,2,UEFA Nations League,Glasgow,Scotland,FALSE,No,Win,74,65,76.5,73.3,77.2,,71.7,75.8,301,212.5,2018,TRUE,FALSE,FALSE
2018.11.20,Montenegro,Romania,Europe,Europe,39,26,1440,1491,0,1,UEFA Nations League,Podgorica,Montenegro,FALSE,No,Lose,69,78,73.8,73,73.2,75.8,74.3,74.5,289,302.6,2018,FALSE,FALSE,TRUE
2018.11.20,Serbia,Lithuania,Europe,Europe,35,129,1471,1117,4,1,UEFA Nations League,Belgrade,Serbia,FALSE,No,Win,73,63,72,81,80,,,60.2,306,123.2,2018,TRUE,FALSE,FALSE
2018.11.20,Kosovo,Azerbaijan,Europe,Europe,137,107,1099,1207,4,0,UEFA Nations League,Pristina,Kosovo,FALSE,No,Win,72,,67,73.3,71.8,,,,284.1,,2018,TRUE,FALSE,FALSE
2018.11.20,Malta,Faroe Islands,Europe,Europe,183,95,927,1251,1,1,UEFA Nations League,Attard,Malta,FALSE,No,Draw,,,,,,,,58.8,,58.8,2018,FALSE,TRUE,FALSE
2018.11.20,Albania,Wales,Europe,Europe,60,18,1372,1538,1,0,Friendly,Elbasan,Albania,FALSE,No,Win,80,74,72.8,67.7,71.8,74,77,72,292.3,297,2018,TRUE,FALSE,FALSE
2018.11.20,Argentina,Mexico,South America,North America,12,16,1573,1549,2,0,Friendly,Mendoza,Argentina,FALSE,No,Win,84,79,82,87,80,73,80,78,333,310,2018,TRUE,FALSE,FALSE
2018.11.20,Australia,Lebanon,Oceania,Asia,42,82,1432,1300,3,0,Friendly,Sydney,Australia,FALSE,No,Win,78,,69,70,73,,,,290,,2018,TRUE,FALSE,FALSE
2018.11.20,Brazil,Cameroon,South America,Africa,3,51,1669,1408,1,0,Friendly,London,England,TRUE,No,Win,89,82,84,86,84,73,76,69,343,300,2018,TRUE,FALSE,FALSE
2018.11.20,Chile,Honduras,South America,North America,13,62,1568,1367,4,1,Friendly,Temuco,Chile,FALSE,No,Win,79,61,74.5,80,81.5,69.2,71.3,72.5,315,274,2018,TRUE,FALSE,FALSE
2018.11.20,China PR,Palestine,Asia,Asia,75,99,1317,1233,1,1,Friendly,Wuhan,China PR,FALSE,No,Draw,72,,70.2,72.3,71.5,,,,286,,2018,FALSE,TRUE,FALSE
2018.11.20,El Salvador,Haiti,North America,North America,70,103,1335,1216,1,0,Friendly,San Salvador,El Salvador,FALSE,No,Win,,,,,,,64,62.8,,126.8,2018,TRUE,FALSE,FALSE
2018.11.20,France,Uruguay,Europe,South America,2,6,1732,1617,1,0,Friendly,Paris,France,FALSE,No,Win,87,79,83,88,80,80,83,80,338,322,2018,TRUE,FALSE,FALSE
2018.11.20,IR Iran,Venezuela,Asia,South America,30,29,1478,1479,1,1,Friendly,Doha,Qatar,TRUE,No,Draw,72,73,71,78,73,74.2,77.3,75.2,294,299.7,2018,FALSE,TRUE,FALSE
2018.11.20,Iraq,Bolivia,Asia,South America,89,59,1270,1376,0,0,Friendly,Al-Ain,Iraq,FALSE,No,Draw,,69,,,65.2,68,67.3,69.2,65.2,273.5,2018,FALSE,TRUE,FALSE
2018.11.20,Italy,USA,Europe,North America,19,23,1533,1506,1,0,Friendly,Genk,Belgium,TRUE,No,Win,88,77,85.2,86,83.8,75,78,77,343,307,2018,TRUE,FALSE,FALSE
2018.11.20,Japan,Kyrgyz Republic,Asia,Asia,50,90,1409,1268,4,0,Kirin Challenge Cup,Toyota,Japan,FALSE,No,Win,72,,76,74,75,,,,297,,2018,TRUE,FALSE,FALSE
2018.11.20,Jordan,Saudi Arabia,Asia,Asia,112,72,1189,1334,1,1,Friendly,Amman,Jordan,FALSE,No,Draw,,69,,,,70,71,68,,278,2018,FALSE,TRUE,FALSE
2018.11.20,Korea Republic,Uzbekistan,Asia,Asia,53,94,1401,1254,4,0,Friendly,Brisbane,Australia,TRUE,No,Win,70,,73,81,74,,,,298,,2018,TRUE,FALSE,FALSE
2018.11.20,Kuwait,Syria,Asia,Asia,157,74,1020,1320,1,2,Friendly,Al Farwaniyah,Kuwait,FALSE,No,Lose,,,,,,,,69.2,,69.2,2018,FALSE,FALSE,TRUE
2018.11.20,Nigeria,Uganda,Africa,Africa,44,79,1431,1306,0,0,Friendly,Asaba,Nigeria,FALSE,No,Draw,76,,74.8,76.3,76.8,,,61,303.9,61,2018,FALSE,TRUE,FALSE
2018.11.20,Panama,Ecuador,North America,South America,70,61,1335,1371,1,2,Friendly,Panama City,Panama,FALSE,No,Lose,,70,69.8,67.3,69.5,74,76,70,206.6,290,2018,FALSE,FALSE,TRUE
2018.11.20,Peru,Costa Rica,South America,North America,20,37,1530,1452,2,3,Friendly,Arequipa,Peru,FALSE,No,Lose,73,88,73.2,76.3,75.5,70,72,74,298,304,2018,FALSE,FALSE,TRUE
2018.11.20,South Africa,Paraguay,Africa,South America,73,31,1321,1477,1,1,Friendly,Durban,South Africa,FALSE,No,Draw,78,77,72.8,74,74.5,76,76.7,77.5,299.3,307.2,2018,FALSE,TRUE,FALSE
2018.11.20,Tunisia,Morocco,Africa,Africa,22,47,1515,1422,0,1,Friendly,Radès,Tunisia,FALSE,No,Lose,66,84,70,71,73,81,80,74,280,319,2018,FALSE,FALSE,TRUE
2018.11.20,Turkey,Ukraine,Europe,Europe,38,27,1449,1490,0,0,Friendly,Antalya,Turkey,FALSE,No,Draw,78,78,77.5,79.7,78.8,77,75.3,80.2,314,310.5,2018,FALSE,TRUE,FALSE
2018.11.20,United Arab Emirates,Yemen,Asia,Asia,81,131,1305,1112,2,0,Friendly,Dubai,United Arab Emirates,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.20,Myanmar,Vietnam,Asia,Asia,141,102,1080,1220,0,0,AFF Championship,Yangon,Myanmar,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.11.20,Cambodia,Laos,Asia,Asia,170,181,973,937,3,1,AFF Championship,Phnom Penh,Cambodia,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.21,Philippines,Thailand,Asia,Asia,116,121,1171,1154,1,1,AFF Championship,Bacolod,Philippines,FALSE,No,Draw,72,,,,,,,,72,,2018,FALSE,TRUE,FALSE
2018.11.21,Singapore,Timor-Leste,Asia,Asia,165,191,991,910,6,1,AFF Championship,Kallang,Singapore,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.24,Vietnam,Cambodia,Asia,Asia,102,170,1220,973,3,0,AFF Championship,Hanoi,Vietnam,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.24,Malaysia,Myanmar,Asia,Asia,169,141,974,1080,3,0,AFF Championship,Kuala Lumpur,Malaysia,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.11.25,Indonesia,Philippines,Asia,Asia,160,116,1004,1171,0,0,AFF Championship,Jakarta,Indonesia,FALSE,No,Draw,,72,,,,,,,,72,2018,FALSE,TRUE,FALSE
